generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
276,70,2.8000112113508886e-05,2.9285251929700745e-05,2.880655506816694e-05,3.1069639060647594e-07
277,72,2.8000112113508886e-05,2.9035749591545694e-05,2.880670425864856e-05,3.078438243013828e-07
278,68,2.8000112113508886e-05,2.9035749591545694e-05,2.879793848306514e-05,3.168732648339569e-07
279,58,2.8184288406004607e-05,2.9035749591545694e-05,2.8786269841785454e-05,3.029332063756129e-07
280,70,2.8184288406004607e-05,2.9035749591545694e-05,2.8800799154517747e-05,2.815148660067325e-07
281,64,2.8184288406004607e-05,2.9005106833609895e-05,2.8773833607562394e-05,2.6898473034639145e-07
282,72,2.8184288406004607e-05,2.9005106833609895e-05,2.8761348200133597e-05,2.476028084291286e-07
283,72,2.8184288406004607e-05,2.9005106833609895e-05,2.8788877631644133e-05,2.402656288319415e-07
284,66,2.7273032396959885e-05,2.9005106833609895e-05,2.873972495336679e-05,3.3388431203060324e-07
285,70,2.7273032396959885e-05,2.9005106833609895e-05,2.8686319421370765e-05,3.639773692169631e-07
286,70,2.7273032396959885e-05,2.9005106833609895e-05,2.8666846949002044e-05,3.6435204779576635e-07
287,70,2.7273032396959885e-05,2.9005106833609895e-05,2.871706240787838e-05,3.6867656948422575e-07
288,75,2.7273032396959885e-05,2.9005106833609895e-05,2.8716190792592392e-05,3.7335804935576577e-07
289,80,2.7273032396959885e-05,2.9005106833609895e-05,2.8745770771776404e-05,3.5418623871613786e-07
290,68,2.791209584140194e-05,2.9005106833609895e-05,2.875053498582812e-05,3.2165244866472754e-07
291,62,2.791209584140194e-05,2.9005106833609895e-05,2.8741192796911084e-05,3.065972411305587e-07
292,66,2.8184288406004607e-05,2.9005106833609895e-05,2.8783234475251137e-05,2.659806481698006e-07
293,70,2.815651717651964e-05,2.9005106833609895e-05,2.8807881899224407e-05,2.704659418686861e-07
294,72,2.8184288406004607e-05,2.9005106833609895e-05,2.8827747167326412e-05,2.5883698618295174e-07
295,64,2.8184288406004607e-05,2.9005106833609895e-05,2.8813472640130304e-05,2.480459964271248e-07
296,64,2.8184288406004607e-05,2.9005106833609895e-05,2.8808309894846207e-05,2.3592910305328636e-07
297,70,2.8184288406004607e-05,2.9005106833609895e-05,2.8792325202408688e-05,2.465583609370469e-07
298,70,2.8184288406004607e-05,2.9005106833609895e-05,2.8785735629217412e-05,2.6669831118516435e-07
299,71,2.7946774913774248e-05,2.9005106833609895e-05,2.8736983951242448e-05,2.939127211719577e-07
300,78,2.7946774913774248e-05,2.9005106833609895e-05,2.8725650638090768e-05,3.083603195265914e-07
301,68,2.7946774913774248e-05,2.9005106833609895e-05,2.8752801391733744e-05,2.8859688609901726e-07
302,56,2.8184288406004607e-05,2.9005106833609895e-05,2.879878901051545e-05,2.6651356351848525e-07
303,66,2.8184288406004607e-05,2.9005106833609895e-05,2.8789893368671213e-05,2.651112087288409e-07
304,72,2.8184288406004607e-05,2.9005106833609895e-05,2.878296778602617e-05,2.70862368528884e-07
305,76,2.8184288406004607e-05,2.9005106833609895e-05,2.8764352792485673e-05,2.6260807147215007e-07
306,60,2.8184288406004607e-05,2.9005106833609895e-05,2.88037412447273e-05,2.4552659988680003e-07
307,70,2.8184288406004607e-05,2.9005106833609895e-05,2.878221137784851e-05,2.570212404161637e-07
308,66,2.8184288406004607e-05,2.9005106833609895e-05,2.8792907193143684e-05,2.625715207802371e-07
309,64,2.8184288406004607e-05,2.9005106833609895e-05,2.884165508181952e-05,2.1981719657098452e-07
310,70,2.8184288406004607e-05,2.9005106833609895e-05,2.8820588115583745e-05,2.2826289584211333e-07
311,57,2.8184288406004607e-05,2.9005106833609895e-05,2.8801075434902622e-05,2.415530560048733e-07
312,68,2.8184288406004607e-05,2.9005106833609895e-05,2.8809378061175022e-05,2.1528212912625537e-07
313,70,2.8184288406004607e-05,2.9005106833609895e-05,2.8816864894055256e-05,1.7300127933050522e-07
314,74,2.6797156039735716e-05,2.9005106833609895e-05,2.878602723574792e-05,2.9721217403750323e-07
315,68,2.6797156039735716e-05,2.9025427525967984e-05,2.8823590816914108e-05,2.825129735494462e-07
316,58,2.8184288406004607e-05,2.9025427525967984e-05,2.882897194327394e-05,2.0366943152397842e-07
317,66,2.8184288406004607e-05,2.9025427525967984e-05,2.8819109925448277e-05,1.9364791108564311e-07
318,70,2.8184288406004607e-05,2.9073403603590826e-05,2.8839722651228205e-05,1.8981648304478532e-07
319,72,2.8184288406004607e-05,2.9073403603590826e-05,2.8854212880108014e-05,1.6856668593058213e-07
320,64,2.834142122100509e-05,2.9025427525967984e-05,2.8859222935097723e-05,1.592003380607774e-07
321,74,2.834142122100509e-05,2.9025427525967984e-05,2.8855467094905073e-05,1.6361818628267635e-07
322,72,2.834142122100509e-05,2.9025427525967984e-05,2.8879814308996934e-05,1.3687111467112427e-07
323,69,2.7946912272335568e-05,2.9025427525967984e-05,2.8886087268966007e-05,1.6116409580701768e-07
324,64,2.7946912272335568e-05,2.9025427525967984e-05,2.8888088626830103e-05,1.5861365773977295e-07
325,70,2.7946912272335568e-05,2.9025427525967984e-05,2.8860790613393518e-05,1.7393575564492246e-07
326,66,2.853071818289347e-05,2.9025427525967984e-05,2.886427566738916e-05,1.419536854598621e-07
327,74,2.7673553767749014e-05,2.960885630862841e-05,2.8837474526490708e-05,2.13307509650191e-07
328,71,2.7673553767749014e-05,2.960885630862841e-05,2.880774029248329e-05,2.9214355630592755e-07
329,66,2.7673553767749014e-05,2.960885630862841e-05,2.8795461613487955e-05,3.101998042123526e-07
330,64,2.7673553767749014e-05,2.960885630862841e-05,2.8794419452059185e-05,2.78774379866301e-07
331,70,2.7679303866535006e-05,2.960885630862841e-05,2.8822345055968e-05,2.402270928806048e-07
332,73,2.7679303866535006e-05,2.960885630862841e-05,2.881744706032077e-05,2.2476433042305235e-07
333,72,2.7679303866535006e-05,2.9005106833609895e-05,2.876259400623987e-05,2.424688339581658e-07
334,74,2.7679303866535006e-05,2.9005106833609895e-05,2.8761895740664145e-05,2.428147726083147e-07
335,70,2.7679303866535006e-05,2.9005106833609895e-05,2.87904073288715e-05,2.044097950887383e-07
336,72,2.8433482612244842e-05,2.9213603341984778e-05,2.881351634551778e-05,1.7345424425384902e-07
337,70,2.8433482612244842e-05,2.9005106833609895e-05,2.8831785426552233e-05,1.5957918318461039e-07
338,60,2.8433482612244842e-05,2.9005106833609895e-05,2.8811452188098122e-05,1.628009513900527e-07
339,68,2.8433482612244842e-05,2.9005106833609895e-05,2.881494678862804e-05,1.6991827386886542e-07
340,60,2.836818238028854e-05,2.9005106833609895e-05,2.882272913286101e-05,1.641249544967436e-07
341,56,2.8433482612244842e-05,2.9005106833609895e-05,2.882836664012276e-05,1.4958502352762424e-07
342,74,2.763326827919919e-05,2.9005106833609895e-05,2.883255971659208e-05,1.8652532400398648e-07
343,72,2.8433482612244842e-05,2.893075314795612e-05,2.8871853847012512e-05,1.1368133747619769e-07
344,68,2.853071818289347e-05,2.893075314795612e-05,2.8902490123121544e-05,6.906307785175995e-08
345,76,2.864050975008965e-05,2.893075314795612e-05,2.8913632990914952e-05,3.943594444177691e-08
346,62,2.864050975008965e-05,2.892245211713314e-05,2.8910525556582502e-05,4.5987349532190446e-08
347,70,2.7647017210677092e-05,2.892245211713314e-05,2.8870918803485727e-05,2.083485755138766e-07
348,70,2.7647017210677092e-05,2.8922790579939745e-05,2.8871952895641728e-05,1.8712355470928326e-07
349,70,2.808102247825323e-05,2.8922790579939745e-05,2.8877382192271515e-05,1.5508052701819738e-07
350,74,2.804268974933064e-05,2.892245211713314e-05,2.888195199215411e-05,1.4189832603381288e-07
351,68,2.708674798014274e-05,2.892245211713314e-05,2.8842525029658542e-05,2.6425122487198653e-07
352,60,2.708674798014274e-05,2.892245211713314e-05,2.885439132188784e-05,2.49413364241881e-07
353,70,2.804268974933064e-05,2.892245211713314e-05,2.888170627528033e-05,1.2149379198415154e-07
354,64,2.864050975008965e-05,2.892245211713314e-05,2.8892343815005248e-05,6.93826561108182e-08
355,70,2.835490913850495e-05,2.892245211713314e-05,2.888432897793122e-05,8.87507354289831e-08
356,74,2.8510201381249834e-05,2.8953657776077454e-05,2.888017270249481e-05,8.385122340450653e-08
357,68,2.864050975008965e-05,2.9280038495560537e-05,2.8896985104309682e-05,7.520567369248626e-08
358,72,2.8058902346081334e-05,2.9280038495560537e-05,2.8878734113316032e-05,1.2719135106083438e-07
359,64,2.8058902346081334e-05,2.892245211713314e-05,2.8888372253032705e-05,1.0946954239167892e-07
360,62,2.827868778293033e-05,2.892245211713314e-05,2.8900079669206705e-05,8.572720581677934e-08
361,66,2.800770762572045e-05,2.892245211713314e-05,2.8891195839822303e-05,1.2983905714305574e-07
362,66,2.800770762572045e-05,2.892245211713314e-05,2.8889828629108154e-05,1.3304031900829576e-07
363,71,2.690437599985435e-05,2.892245211713314e-05,2.88807168012855e-05,2.3624041349172101e-07
364,66,2.690437599985435e-05,2.892245211713314e-05,2.884342051977286e-05,3.314897463991641e-07
365,66,2.690437599985435e-05,2.892245211713314e-05,2.886204318819078e-05,2.568767649348682e-07
366,74,2.8232270331812277e-05,2.892245211713314e-05,2.8888689061217036e-05,1.3147908300825314e-07
367,72,2.8232270331812277e-05,2.9172407865443386e-05,2.890182733814034e-05,1.1279415380032133e-07
368,68,2.7599241112666702e-05,2.9172407865443386e-05,2.8887475288523402e-05,1.7655955809788818e-07
369,66,2.7599241112666702e-05,2.892245211713314e-05,2.888314231388996e-05,2.064143649697872e-07
370,74,2.7599241112666702e-05,2.892245211713314e-05,2.886751077745754e-05,2.507673076604546e-07
371,66,2.7599241112666702e-05,2.892245211713314e-05,2.8884694363054647e-05,2.0623722790816045e-07
372,74,2.7599241112666702e-05,2.892245211713314e-05,2.886893855224999e-05,2.5084612713664095e-07
373,74,2.7599241112666702e-05,2.892245211713314e-05,2.8806639147128904e-05,3.595504825440111e-07
374,67,2.7599241112666702e-05,2.892245211713314e-05,2.886661442504483e-05,2.225626446113402e-07
375,62,2.7599241112666702e-05,2.892245211713314e-05,2.8891521611803502e-05,1.583220245533555e-07
376,62,2.7599241112666702e-05,2.892245211713314e-05,2.8872628493994154e-05,2.1354254245852644e-07
377,74,2.7599241112666702e-05,2.960885630862841e-05,2.8877719042608412e-05,2.2848488746309934e-07
378,60,2.7599241112666702e-05,2.960885630862841e-05,2.8902464413552315e-05,1.7126111683751895e-07
379,74,2.7599241112666702e-05,2.960885630862841e-05,2.890869363272951e-05,1.7531268030551002e-07
380,64,2.7599241112666702e-05,2.960885630862841e-05,2.8917504168667502e-05,1.811061007149285e-07
381,68,2.7599241112666702e-05,2.960885630862841e-05,2.8897087792188e-05,2.29561609183307e-07
382,74,2.885407082864345e-05,2.960885630862841e-05,2.895671194707258e-05,1.3902007011085297e-07
383,76,2.784856961870005e-05,2.960885630862841e-05,2.8909554157870305e-05,1.519829851295056e-07
384,72,2.784856961870005e-05,2.960885630862841e-05,2.891723750039001e-05,2.0606385680604186e-07
385,64,2.784856961870005e-05,2.960885630862841e-05,2.8944078712320756e-05,1.7804070832019886e-07
386,72,2.885407082864345e-05,2.920649226616327e-05,2.894458736254343e-05,1.0208390255430662e-07
387,58,2.885407082864345e-05,2.920649226616327e-05,2.8936490714001662e-05,9.357501681165959e-08
388,62,2.885407082864345e-05,2.920649226616327e-05,2.8961972441870138e-05,1.2019704818591168e-07
389,58,2.885407082864345e-05,2.920649226616327e-05,2.8960976797054118e-05,1.2076538981574436e-07
390,74,2.79763422158858e-05,2.920649226616327e-05,2.895191659840023e-05,1.6569810544825102e-07
391,66,2.79763422158858e-05,2.920649226616327e-05,2.8945589886672584e-05,1.7338465452775357e-07
392,62,2.79763422158858e-05,2.920649226616327e-05,2.8970453434465782e-05,1.7608027618056301e-07
393,70,2.791565682146447e-05,2.9336942419947648e-05,2.8990020573591528e-05,1.9439296496732112e-07
394,66,2.885407082864345e-05,2.9336942419947648e-05,2.8982069465503046e-05,1.3630396197658573e-07
395,64,2.885407082864345e-05,2.9336942419947648e-05,2.8964308490253673e-05,1.2881833159572467e-07
396,65,2.7318170696127414e-05,2.9336942419947648e-05,2.8952612321915e-05,2.2714995235732514e-07
397,64,2.885407082864345e-05,2.9336942419947648e-05,2.895718442674199e-05,1.180740669735229e-07
398,68,2.885407082864345e-05,2.920649226616327e-05,2.8967232475945255e-05,1.2204708512538417e-07
399,72,2.873713839733308e-05,2.920649226616327e-05,2.8956415652319297e-05,1.0832825976251063e-07
400,70,2.7712291029110382e-05,2.920649226616327e-05,2.893866334231721e-05,1.728135439666963e-07
401,70,2.873713839733308e-05,2.920649226616327e-05,2.8963553214801067e-05,1.1606596823547098e-07
402,72,2.873713839733308e-05,2.920649226616327e-05,2.8961448111368415e-05,1.1860858114425738e-07
403,76,2.839201504249385e-05,2.920649226616327e-05,2.8958784022813573e-05,1.4333704916170756e-07
404,72,2.873713839733308e-05,2.920649226616327e-05,2.896900494653143e-05,1.3627111808848177e-07
405,72,2.7430286890482128e-05,2.920649226616327e-05,2.895915351041261e-05,2.1466516953588958e-07
406,72,2.7430286890482128e-05,2.920649226616327e-05,2.8935425933135997e-05,3.317326511183809e-07
407,71,2.7430286890482128e-05,2.920649226616327e-05,2.8920149742740323e-05,3.0787118941977496e-07
408,66,2.7430286890482128e-05,2.920649226616327e-05,2.883967325226522e-05,3.9515542511459226e-07
409,68,2.7430286890482128e-05,2.920649226616327e-05,2.8806652936890632e-05,4.335502349332344e-07
410,72,2.7430286890482128e-05,2.920649226616327e-05,2.8831682177883642e-05,4.836770061067093e-07
411,64,2.7430286890482128e-05,2.920649226616327e-05,2.8865579526702105e-05,4.541094110562076e-07
412,70,2.7430286890482128e-05,2.920649226616327e-05,2.8806428977347014e-05,5.022089641185421e-07
413,70,2.7430286890482128e-05,2.920649226616327e-05,2.8733110040728056e-05,5.684661594642885e-07
414,66,2.7430286890482128e-05,2.920649226616327e-05,2.870701573629201e-05,6.029723531252067e-07
415,76,2.7430286890482128e-05,2.920649226616327e-05,2.8739332221448523e-05,5.798455328813745e-07
416,64,2.7430286890482128e-05,2.920649226616327e-05,2.8729539654067305e-05,6.053059696155273e-07
417,66,2.7430286890482128e-05,2.920649226616327e-05,2.887901874496619e-05,4.240314136599529e-07
418,64,2.7430286890482128e-05,2.920649226616327e-05,2.8890373175030566e-05,4.138779326313795e-07
419,72,2.7430286890482128e-05,2.920649226616327e-05,2.89793332997642e-05,2.9507090108038337e-07
420,66,2.7430286890482128e-05,2.920649226616327e-05,2.8989026689469597e-05,3.1166367518225175e-07
421,78,2.7430286890482128e-05,2.920649226616327e-05,2.897655650462183e-05,3.430368846285508e-07
422,60,2.8200163132889776e-05,2.920649226616327e-05,2.902297186738213e-05,1.5917019270493695e-07
423,75,2.872228553960932e-05,2.920649226616327e-05,2.9022243757070166e-05,1.4007767399158417e-07
424,71,2.872228553960932e-05,2.920649226616327e-05,2.9024602235481243e-05,1.4196724162706015e-07
425,72,2.872228553960932e-05,2.920649226616327e-05,2.8989663472759e-05,1.2704236037513582e-07
426,70,2.7949812638251785e-05,2.920649226616327e-05,2.8972319417861115e-05,1.7798516463772314e-07
427,72,2.7949812638251785e-05,2.920649226616327e-05,2.8956997953930043e-05,2.2799707968073806e-07
428,72,2.7949812638251785e-05,2.920649226616327e-05,2.8944817162352175e-05,2.669300656793479e-07
429,72,2.7949812638251785e-05,2.920649226616327e-05,2.8884327163855452e-05,3.4308927480578625e-07
430,66,2.7949812638251785e-05,2.920649226616327e-05,2.892128584505944e-05,3.5670310006217474e-07
431,60,2.7949812638251785e-05,2.9262572653404085e-05,2.8973012869865806e-05,3.0486029135985527e-07
432,74,2.7240695675982292e-05,2.9262572653404085e-05,2.8965120081962845e-05,3.6543871821487614e-07
433,64,2.7949812638251785e-05,2.932295295042535e-05,2.8965778257542014e-05,3.5659172506075413e-07
434,72,2.7949812638251785e-05,2.932295295042535e-05,2.8949786115821727e-05,3.885494185506586e-07
435,68,2.7949812638251785e-05,2.932295295042535e-05,2.8995637659845712e-05,2.917595798896357e-07
436,56,2.7949812638251785e-05,2.9262572653404085e-05,2.8976899283799437e-05,3.5472365224040166e-07
437,62,2.7949812638251785e-05,2.9262572653404085e-05,2.8982772611814727e-05,3.5306370947829433e-07
438,74,2.7949812638251785e-05,2.9262572653404085e-05,2.8989946031758634e-05,3.332234516172693e-07
439,72,2.7949812638251785e-05,2.9262572653404085e-05,2.9007381211404713e-05,3.550452828802509e-07
440,68,2.7949812638251785e-05,2.920649226616327e-05,2.897592564564351e-05,3.943939280644946e-07
441,70,2.7949812638251785e-05,2.920649226616327e-05,2.8967650865537063e-05,4.011038713509546e-07
442,68,2.790949871640657e-05,2.920649226616327e-05,2.9027092785468346e-05,3.5696213759359154e-07
443,74,2.7949812638251785e-05,2.920649226616327e-05,2.90633010358516e-05,3.208543261179452e-07
444,69,2.7949812638251785e-05,2.986394062736492e-05,2.9048839908985288e-05,3.7676453428803295e-07
445,72,2.7949812638251785e-05,2.986394062736492e-05,2.905565729144381e-05,3.986629148677736e-07
446,64,2.7949812638251785e-05,2.986394062736492e-05,2.9103542232640016e-05,3.547838355409957e-07
447,66,2.7754159098154053e-05,2.986394062736492e-05,2.9089009009257725e-05,3.846881358614004e-07
448,67,2.7754159098154053e-05,2.986394062736492e-05,2.9062453316794567e-05,4.209629293016664e-07
449,70,2.7754159098154053e-05,2.986394062736492e-05,2.9038207254044766e-05,4.911708833964874e-07
450,72,2.7754159098154053e-05,2.986394062736492e-05,2.9083895736701787e-05,4.0584450845118944e-07
451,59,2.7754159098154053e-05,2.986394062736492e-05,2.9064622388077286e-05,4.4930307730396383e-07
452,66,2.7754159098154053e-05,2.986394062736492e-05,2.9042109467371793e-05,5.00660591906733e-07
453,72,2.7754159098154053e-05,2.986394062736492e-05,2.900694905993732e-05,5.252638271310965e-07
454,70,2.7754159098154053e-05,2.986394062736492e-05,2.90028771087547e-05,5.557474992037312e-07
455,66,2.7754159098154053e-05,2.986394062736492e-05,2.9114802461299672e-05,4.7175312121459984e-07
456,74,2.7754159098154053e-05,2.986394062736492e-05,2.9115169375212093e-05,4.7657976980846257e-07
457,74,2.7754159098154053e-05,2.9461403262638913e-05,2.9179418494396058e-05,3.8477322892637244e-07
458,62,2.7754159098154053e-05,2.9461403262638913e-05,2.909088877377544e-05,4.765666041554207e-07
459,68,2.7754159098154053e-05,2.9465126677581612e-05,2.903802481235067e-05,5.386262247583306e-07
460,64,2.7754159098154053e-05,2.9465126677581612e-05,2.9179142973269488e-05,4.466219237823355e-07
461,74,2.7754159098154053e-05,2.9465126677581612e-05,2.9214713274876444e-05,4.3942668869523126e-07
462,66,2.7754159098154053e-05,2.9465126677581612e-05,2.9175080032733507e-05,4.838563229305859e-07
463,68,2.7754159098154053e-05,2.9465126677581612e-05,2.9207516626857712e-05,4.654661004326947e-07
464,70,2.7754159098154053e-05,2.9465126677581612e-05,2.917475527404777e-05,5.350948088250715e-07
465,60,2.7754159098154053e-05,2.9461403262638913e-05,2.9159051324546792e-05,5.322076931534144e-07
466,71,2.7754159098154053e-05,2.9461403262638913e-05,2.9102611121451285e-05,5.802343698737494e-07
467,68,2.7754159098154053e-05,2.9461403262638913e-05,2.9188891185861214e-05,5.294282266415569e-07
468,72,2.7754159098154053e-05,2.9461403262638913e-05,2.9199040173261473e-05,5.223687231986658e-07
469,76,2.737063569571261e-05,2.9461403262638913e-05,2.9213392280671806e-05,5.402211152194769e-07
470,66,2.7754159098154053e-05,2.9461403262638913e-05,2.9260056149952896e-05,4.678709936687142e-07
471,66,2.7754159098154053e-05,2.9461403262638913e-05,2.9161509437289866e-05,5.872155344293594e-07
472,66,2.7754159098154053e-05,2.9461403262638913e-05,2.9278556017974694e-05,4.4157213703295104e-07
473,66,2.7754159098154053e-05,2.9461403262638913e-05,2.934491371430577e-05,3.2609393773715855e-07
474,68,2.8056947431987573e-05,2.9461403262638913e-05,2.934825961386368e-05,3.487973714350211e-07
475,71,2.743327999072113e-05,3.0131867096074283e-05,2.9247255867699058e-05,4.81518227844664e-07
476,66,2.743327999072113e-05,3.0131867096074283e-05,2.919083568979173e-05,5.174684495721233e-07
477,66,2.8056947431987573e-05,3.0131867096074283e-05,2.9300923952142413e-05,4.338261780471571e-07
478,63,2.8056947431987573e-05,3.0131867096074283e-05,2.928396189086436e-05,4.506645840884648e-07
479,60,2.8056947431987573e-05,3.0131867096074283e-05,2.9382627166229348e-05,3.494160063842115e-07
480,70,2.8534585949299835e-05,3.0131867096074283e-05,2.9415707296844973e-05,1.8133998544406153e-07
481,70,2.8534585949299835e-05,3.0131867096074283e-05,2.942005401770796e-05,1.9984670300127665e-07
482,74,2.8377128170642136e-05,3.0131867096074283e-05,2.941556144025671e-05,2.271281083454234e-07
483,68,2.8534585949299835e-05,2.9461403262638913e-05,2.941128740124243e-05,1.5916733114743926e-07
484,64,2.8534585949299835e-05,3.0162867034452084e-05,2.939859508816691e-05,2.3366097351699622e-07
485,72,2.8534585949299835e-05,3.0162867034452084e-05,2.940660547004062e-05,2.1306481624495383e-07
486,60,2.8534585949299835e-05,3.0162867034452084e-05,2.9428962801723717e-05,1.961373350253516e-07
487,73,2.8534585949299835e-05,3.0162867034452084e-05,2.9406607632231328e-05,2.062394484591982e-07
488,64,2.8534585949299835e-05,3.0162867034452084e-05,2.939569569544502e-05,2.1082014654082602e-07
489,68,2.8534585949299835e-05,2.9461403262638913e-05,2.937914554383415e-05,1.997616297994029e-07
490,68,2.8779261302733947e-05,2.9461403262638913e-05,2.9380821299391255e-05,1.7541617870867493e-07
491,74,2.8738419666126935e-05,2.9461403262638913e-05,2.93868688919387e-05,1.7084658274912114e-07
492,69,2.7733029199230446e-05,2.9461403262638913e-05,2.9356168542803532e-05,2.614179647511932e-07
493,58,2.8779261302733947e-05,2.9461403262638913e-05,2.9378137892626214e-05,1.60625447261842e-07
494,72,2.8763765992396078e-05,2.9461403262638913e-05,2.9394210637792443e-05,1.5476612476943964e-07
495,66,2.8763765992396078e-05,2.9461403262638913e-05,2.937134489227684e-05,1.9053683166403805e-07
496,76,2.8763765992396078e-05,2.9461403262638913e-05,2.9359996446235706e-05,2.0815721300464985e-07
497,64,2.8375474539420585e-05,2.9461403262638913e-05,2.9363441457399224e-05,2.1402027101910394e-07
498,58,2.8375474539420585e-05,2.9543917119536593e-05,2.934118281695425e-05,2.3059456406482175e-07
499,74,2.7340327758256048e-05,2.9461403262638913e-05,2.9311513419124026e-05,3.130962351254493e-07
